,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,average_daily_liquidity_of_pool_in_$,average_daily_trading_volume_of_pool_in_$,exchange_fee%,daily_basic_earning_in_$,daily_basic_earning_in_%,annual_basic_earning_in_$,annual_basic_earning_in_%,total_liquidity_pool_size_in_$,daily_mining_reward_in_%,annual_mining_reward_in_%,daily_mining_reward_in_$,annual_mining_reward_in_$
12,14.0,0x03F18135c44C64ebFdCBad8297fe5bDafdBbdd86,50.0,1.0,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,XRP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,9121446.534728937,410000.0,0.17,76.58559702254377,0.007658559702254376,27953.742913228467,2.795374291322847,8065274.592673596,0.0210825437796265,7.695128479563704,210.825437796265,76951.28479563704
13,15.0,0x014608E87AF97a054C9a49f81E1473076D51d9a3,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,UNI,6023257.107710343,288571.4285714286,0.17,81.35133387760476,0.008135133387760476,29693.236865325736,2.9693236865325736,5628465.274048144,0.0302101010516595,11.026686883855731,302.10101051659495,110266.86883855732
14,16.0,0x1BdCebcA3b93af70b58C41272AEa2231754B23ca,10.0,1.0,0xa2B726B1145A4773F68593CF171187d8EBe4d495,INJ,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,111374230.4323982,39208.57142857143,0.17,0.5984713470567453,5.984713470567453e-05,218.442041675712,0.021844204167571202,92040491.80358046,0.0003694819559582,0.1348609139247772,3.6948195595819997,1348.6091392477722
15,17.0,0xD8E2F8b6Db204c405543953Ef6359912FE3A88d6,10.0,1.0,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,SXP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1988275.5857278616,205714.2857142857,0.17,176.03193566945754,0.017603193566945754,64251.65651935199,6.4251656519352,1444372.7148799542,0.0235446852385166,8.593810112058561,235.446852385166,85938.10112058562
16,18.0,0x133ee93FE93320e1182923E1a640912eDE17C90C,10.0,1.0,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,VAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3968337.311113828,13617.142857142857,0.17,5.833677478768126,0.0005833677478768127,2129.292279750366,0.21292922797503663,2791244.248128193,0.0121835632842792,4.447000598761916,121.835632842792,44470.00598761915
17,19.0,0x66FDB2eCCfB58cF098eaa419e5EfDe841368e489,10.0,1.0,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,12918274.693510918,210000.0,0.17,27.646327827527653,0.0027646327827527653,10090.909657047594,1.0090909657047593,10051345.93486474,0.0033833579263241,1.234925643108299,33.833579263241,12349.25643108299
18,20.0,0x2354ef4DF11afacb85a5C7f98B624072ECcddbB1,100.0,1.0,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,161442834.95753455,2802857.1428571427,0.17,29.51951560419417,0.002951951560419417,10774.623195530874,1.0774623195530872,150965195.0217381,0.0022526583649995,0.8222203032248245,22.526583649995,8222.203032248244
19,21.0,0x71b01eBdDD797c8E9E0b003ea2f4FD207fBF46cC,10.0,1.0,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,LTC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2859715.380387461,75952.85714285714,0.17,45.1513464890711,0.00451513464890711,16480.24146851095,1.6480241468510952,2744251.2559425235,0.0123921965473494,4.523151739782534,123.921965473494,45231.517397825344
20,22.0,0xB2678C414ebC63c9CC6d1a0fC45f43E249B50fdE,10.0,1.0,0x78650B139471520656b9E7aA7A5e9276814a38e9,BTCST,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4734199.538070993,74077.14285714286,0.17,26.600363495185682,0.0026600363495185683,9709.132675742774,0.9709132675742774,4145823.853873261,0.0082027848113177,2.9940164561309617,82.027848113177,29940.16456130962
21,23.0,0x05faf555522Fa3F93959F86B41A3808666093210,10.0,1.0,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,UST,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1397513.845667888,524285.7142857143,0.17,638.8896579628778,0.06388896579628778,233194.7251564504,23.31947251564504,1074878.217183278,0.0316382827331513,11.547973197600244,316.382827331513,115479.73197600244
22,24.0,0xC5768c5371568Cf1114cddD52CAeD163A42626Ed,10.0,1.0,0x762539b45A1dCcE3D36d080F74d1AED37844b878,LINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3488912.5308381207,372857.1428571429,0.17,181.80040590852636,0.018180040590852636,66357.14815661212,6.635714815661212,3118840.8664540555,0.0109038269007981,3.97989681879131,109.038269007981,39798.968187913095
23,25.0,0x942b294e59a8c47a0F7F20DF105B082710F7C305,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,SFP,10699213.876101412,579999.9999999999,0.17,91.99607800011276,0.009199607800011276,33578.56847004116,3.3578568470041157,10437548.556483123,0.016290846818541,5.946159088767491,162.90846818541002,59461.590887674916
24,26.0,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,10.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,SUSHI,2421294.918932815,125854.28571428572,0.17,88.5004600679378,0.00885004600679378,32302.667924797293,3.2302667924797293,2066836.3737045808,0.0164537944907539,6.005634989125176,164.53794490753899,60056.34989125176
25,27.0,0xc13aA76AAc067c86aE38028019F414D731b3D86A,10.0,1.0,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,IOTX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2010538.706063683,188571.42857142855,0.17,159.87186442079388,0.015987186442079387,58353.23051358977,5.835323051358976,1924396.3808731171,0.0176716716353004,6.450160146884647,176.716716353004,64501.60146884647
26,28.0,0xE834bf723f5bDff34a5D1129F3c31Ea4787Bc76a,10.0,1.0,0x8519EA49c997f50cefFa444d240fB655e89248Aa,RAMP,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,4171717.973524791,124305.71428571428,0.17,50.681415371406345,0.005068141537140634,18498.716610563315,1.8498716610563315,2451733.663098888,0.0138707158329614,5.062811279030914,138.707158329614,50628.11279030913
27,29.0,0xF3Bc6FC080ffCC30d93dF48BFA2aA14b869554bb,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE0e514c71282b6f4e823703a39374Cf58dc3eA4f,BELT,6978724.090431057,15091.42857142857,0.17,3.6762757709381804,0.00036762757709381803,1341.8406563924361,0.1341840656392436,19947.72076482744,0.0,0.0,0.0,0.0
28,30.0,0xcAD7019D6d84a3294b0494aEF02e73BD0f2572Eb,50.0,1.0,0xAC51066d7bEC65Dc4589368da368b212745d63E8,ALICE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3246596.881340309,228571.42857142855,0.17,119.24574294022945,0.011924574294022945,43524.69617318375,4.352469617318375,2638904.3697561324,0.0644345079888077,23.51859541591481,644.3450798880771,235185.95415914812
29,31.0,0x3f1A9f3D9aaD8bD339eD4853F345d2eF89fbfE0c,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,2333246.056786348,544285.7142857143,0.17,396.7495339901273,0.03967495339901273,144813.57990639648,14.481357990639648,2270137.8212315883,0.0149802803252274,5.46780231870801,149.80280325227397,54678.0231870801
30,32.0,0xFFd4B200d3C77A0B691B5562D804b3bd54294e6e,10.0,1.0,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,TKO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2077326.9522785672,69071.42857142857,0.17,56.52456387339748,0.005652456387339748,20631.46581379008,2.063146581379008,1696775.251835616,0.0200423131479317,7.315444298995098,200.42313147931702,73154.44298995099
31,33.0,0xddE420cbB3794ebD8FFC3Ac69F9c78e5d1411870,10.0,1.0,0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1645603.4569675578,31887.14285714286,0.17,32.94145451569753,0.003294145451569753,12023.6308982296,1.2023630898229598,944923.688312804,0.0359894681015686,13.136155857072543,359.894681015686,131361.55857072544
32,34.0,0xE6b421a4408c82381b226Ab5B6F8C4b639044359,10.0,1.0,0x2222227E22102Fe3322098e4CBfE18cFebD57c95,TLM,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1508391.1332051202,111831.42857142857,0.17,125.96202391900604,0.012596202391900605,45976.13873043721,4.597613873043721,1122155.448483316,0.0303053386987639,11.061448625048827,303.053386987639,110614.48625048828
33,35.0,0x7752e1FA9F3a2e860856458517008558DEb989e3,100.0,1.0,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,ALPACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,10694380.430735046,544285.7142857143,0.17,86.42723346827735,0.008642723346827735,31545.940215921233,3.154594021592123,10526016.282212278,0.0323078551535385,11.792367131041551,323.078551535385,117923.6713104155
34,36.0,0xF45cd219aEF8618A92BAa7aD848364a158a24F33,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,69770473.9580319,3967142.857142857,0.17,96.66389421895737,0.009666389421895736,35282.32138991944,3.5282321389919438,67293942.37346856,0.0126338641115035,4.611360400698812,126.338641115035,46113.60400698813
35,37.0,0xac109C8025F272414fd9e2faA805a583708A017f,50.0,1.0,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,DOGE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,6587503.89560931,300000.0,0.17,77.41930905572961,0.007741930905572961,28258.04780534131,2.825804780534131,5968074.758275153,0.0284910145368041,10.3992203059335,284.910145368041,103992.20305933499
36,38.0,0xF23BAD605E94dE0e3B60c9718a43A94A5aF43915,10.0,1.0,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,HOTCROSS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3670892.750809578,45702.857142857145,0.17,21.16495658914334,0.002116495658914334,7725.209155037319,0.7725209155037319,2195512.326643734,0.0154894602623055,5.653652995741542,154.894602623055,56536.52995741541
37,39.0,0x804678fa97d91B974ec2af3c843270886528a9E6,250.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,15150884.377475703,1802857.142857143,0.17,202.34556672295497,0.020234556672295494,73856.13185387856,7.3856131853878555,13861522.7514422,0.0613339918505922,22.386907025466183,613.339918505922,223869.0702546618
38,40.0,0x6045931E511EF7e53A4A817F971e0CA28c758809,50.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xf9CeC8d50f6c8ad3Fb6dcCEC577e05aA32B224FE,CHR,3955167.739693929,591428.5714285714,0.17,253.91735076283544,0.025391735076283544,92679.83302843494,9.267983302843493,3104983.925480784,0.0547624428259873,19.988291631485367,547.6244282598731,199882.9163148537
39,41.0,0x2E28b9B74D6d99D4697e913b82B41ef1CAC51c6C,50.0,1.0,0x14016E85a25aeb13065688cAFB43044C2ef86784,TUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,40006927.88427139,96500.0,0.17,4.106431635064454,0.0004106431635064454,1498.8475467985256,0.14988475467985257,35569703.5947191,0.0047803745184988,1.7448366992520694,47.803745184988,17448.366992520696
40,42.0,0x8FA59693458289914dB0097F5F366d771B7a7C3F,100.0,1.0,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MBOX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,38325242.319098495,2601428.571428572,0.17,115.4032401421534,0.011540324014215338,42122.18265188598,4.212218265188598,38092024.533156335,0.0089276695990126,3.258599403639601,89.27669599012602,32585.994036396012
41,43.0,0xD171B26E4484402de70e3Ea256bE5A2630d7e88D,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,52177098.5123152,832857.1428571428,0.17,27.132867217216745,0.0027132867217216747,9903.496534284113,0.9903496534284113,46714046.27682871,0.0072798876674955,2.657158998635879,72.798876674955,26571.589986358787
42,44.0,0xEa26B78255Df2bBC31C1eBf60010D78670185bD0,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,23300197.37059227,1732857.142857143,0.17,126.48574646249632,0.012648574646249633,46167.29745881117,4.616729745881116,22152050.55909193,0.0153517620629447,5.603393152974845,153.51762062944698,56033.93152974845
43,45.0,0x89eE0491CE55d2f7472A97602a95426216167189,10.0,1.0,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WOO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1024396.8338473012,133501.42857142858,0.17,221.73326745825884,0.022173326745825884,80932.64262226448,8.093264262226448,955936.3149677597,0.0355748603818834,12.98482403938746,355.748603818834,129848.24039387461
44,46.0,0xba01662E978DE7d67F8FfC937726215eb8995d17,10.0,1.0,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1987696144.7678936,388571.4285714286,0.17,0.33204270267227853,3.320427026722785e-05,121.19558647538167,0.012119558647538166,260468638.1729414,0.0001305619792751,0.047655122435413,1.3056197927509998,476.55122435412994
45,47.0,0xA39Af17CE4a8eb807E076805Da1e2B8EA7D0755b,200.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x55d398326f99059fF775485246999027B3197955,USDT,10499762.389006449,1072857.142857143,0.17,173.74542839138851,0.017374542839138852,63417.081362856814,6.341708136285681,9712186.37009425,0.0700301654911924,25.56101040428525,700.301654911924,255610.10404285247
46,48.0,0xEc6557348085Aa57C72514D67070dC863C0a5A8c,100.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,144926869.4644423,3287142.8571428573,0.17,38.551463077822554,0.0038551463077822552,14071.284023405231,1.407128402340523,133907549.7214456,0.0025396104259761,0.9269578054812926,25.396104259761,9269.578054812926
47,49.0,0x89EBF9cD99864f6E51bd7a578965922029cAB977,0.0,1.0,0x758FB037A375F17c7e195CC634D77dA4F554255B,DVI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2443518.791149849,19621.42857142857,0.17,13.651273310423758,0.0013651273310423756,4982.714758304671,0.4982714758304671,189016.82322332327,0.0,0.0,0.0,0.0
48,50.0,0x9D2296e2Fe3CdBf2EB3e3e2CA8811BaFA42eeDFF,10.0,1.0,0x03fF0ff224f904be3118461335064bB48Df47938,ONE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2090022.051881491,102240.0,0.17,83.38941406327164,0.008338941406327165,30437.13613309415,3.043713613309415,1395075.6538412988,0.0243766715054571,8.897485099491867,243.766715054571,88974.85099491867
49,51.0,0x1472976E0B97F5B2fC93f1FFF14e2b5C4447b64F,10.0,1.0,0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,CHESS,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,2143202.287627615,155714.2857142857,0.17,123.98003083899937,0.012398003083899937,45252.71125623477,4.525271125623477,1831057.5595779952,0.0185724914878087,6.778959393050201,185.724914878087,67789.59393050201
50,52.0,0xC2d00De94795e60FB76Bc37d899170996cBdA436,50.0,1.0,0x715D400F88C167884bbCc41C5FeA407ed4D2f8A0,AXS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3037550.040949784,330000.0,0.17,184.82940654799003,0.018482940654799003,67462.73339001636,6.746273339001636,2851385.8500319608,0.0596329341722885,21.766020972885336,596.329341722885,217660.20972885337
51,53.0,0x92247860A03F48d5c6425c7CA35CDcFCB1013AA1,50.0,1.0,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,C98,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3475788.682637055,472857.1428571429,0.17,231.3966088627427,0.02313966088627427,84459.76223490108,8.445976223490108,2135113.5946511263,0.0796381537360473,29.067926113657283,796.381537360473,290679.2611365728
52,54.0,0xFdFde3aF740A22648B9dD66D05698e5095940850,10.0,1.0,0x1633b7157e7638C4d6593436111Bf125Ee74703F,SPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4083078.411572927,205714.2857142857,0.17,85.71963717570864,0.008571963717570864,31287.667569133657,3.1287667569133655,579822.0632029816,0.0586512709624936,21.4077139013102,586.512709624936,214077.139013102
53,55.0,0x6a445cEB72c8B1751755386c3990055ff92e14A0,10.0,1.0,0xaeF0d72a118ce24feE3cD1d43d383897D05B4e99,WIN,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3998884.350230936,228571.42857142855,0.17,97.52720154997168,0.009752720154997167,35597.428565739654,3.559742856573966,3928731.5917996806,0.0086560509783698,3.159458607105,86.560509783698,31594.58607105
54,56.0,0xb5D108578Be3750209d1b3A8f45FFee8C5a75146,50.0,1.0,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,TRX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,20828756.815825853,1541428.5714285714,0.17,125.78763212643126,0.012578763212643125,45912.48572614741,4.591248572614741,20640883.800364323,0.0082378500038719,3.0068152514132507,82.37850003871901,30068.152514132507
55,57.0,0x59FaC9e98479fc9979aE2a0C7422Af50bCBB9B26,0.0,1.0,0x07663837218A003e66310a01596af4bf4e44623D,rUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1585702.1276302878,41511.42857142857,0.17,44.50304391911918,0.004450304391911918,16243.611030478503,1.6243611030478502,105730.91607979409,0.0,0.0,0.0,0.0
56,58.0,0x2bF2dEB40639201C9A94c9e33b4852D9AEa5fd2D,10.0,1.0,0xACB8f52DC63BB752a51186D1c55868ADbFfEe9C1,BP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1436408.8720284582,118528.57142857143,0.17,140.23066506413272,0.014023066506413273,51184.192748408444,5.118419274840845,846615.1046047278,0.0401685497388187,14.66152065466883,401.685497388187,146615.2065466883
57,59.0,0x74fA517715C4ec65EF01d55ad5335f90dce7CC87,50.0,1.0,0x477bC8d23c634C154061869478bce96BE6045D12,SFUND,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,11745198.384125443,108087.14285714286,0.17,15.690302390702133,0.0015690302390702132,5726.960372606278,0.5726960372606278,845890.5763077239,0.2010147759736881,73.37039323039617,2010.1477597368812,733703.9323039618
58,60.0,0x0ecc84c9629317a494f12Bc56aA2522475bF32e8,0.0,1.0,0x1fC9004eC7E5722891f5f38baE7678efCB11d34D,NFT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1237704.8373279618,14208.57142857143,0.17,19.516538642495107,0.0019516538642495107,7123.536604510714,0.7123536604510714,1169382.6715622535,0.0,0.0,0.0,0.0
59,61.0,0x88a02D94F437799f06f8c256ff07Aa397E6D0016,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28,BETA,2208270.332824449,181428.57142857145,0.17,139.73444463964506,0.013973444463964507,51003.07229347045,5.100307229347045,1617325.6797263287,0.0210268725496924,7.674808480637742,210.26872549692402,76748.08480637742
60,62.0,0x11c0b2BB4fbB430825d07507A9E24e4c32f7704D,10.0,1.0,0x77d547256A2cD95F32F67aE0313E450Ac200648d,LAZIO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1000000.005532922,78528.57142857143,0.17,133.4999992613549,0.013349999926135489,48727.49973039453,4.872749973039453,848762.5138958144,0.0400669214087423,14.624426314190972,400.66921408742303,146244.2631419097
61,63.0,0x365c3F921b2915a480308D0b1C04aEF7B99c2876,0.0,1.0,0x7Ceb519718A80Dd78a8545AD8e7f401dE4f2faA7,DKT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1136024.1058628394,1680.0,0.17,2.515037174297269,0.00025150371742972693,917.9885686185032,0.09179885686185033,407358.0517366066,0.0,0.0,0.0,0.0
62,64.0,0x6dB23b5360c9D2859fDcbf41c56494e7b8573649,10.0,1.0,0x426c72701833fdDBdFc06c944737C6031645c708,FINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1679839.323706307,133891.42857142858,0.17,135.2170138758875,0.013521701387588748,49354.21006469893,4.935421006469893,574424.4317277073,0.0592023929704135,21.608873434200945,592.023929704135,216088.73434200947
63,65.0,0x062f88E2B4896e823ac78Ac314468c29eEC4186d,50.0,1.0,0x23CE9e926048273eF83be0A3A8Ba9Cb6D45cd978,DAR,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4111144.2139142654,357142.8571428572,0.17,147.68220854135146,0.014768220854135145,53904.00611759328,5.390400611759328,3459554.512949117,0.0491498266780604,17.939686737492075,491.498266780604,179396.86737492072
