,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,TVL,Farm_Liquidity,volume_24h,lp_reward_fee_24h,Mining_Reward,Mining_Reward_Annually
29,31.0,0x3f1A9f3D9aaD8bD339eD4853F345d2eF89fbfE0c,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,2171956.972613872,2114668.912658635,73482.85714285714,124.92,0.014507325063652439,5.29517364823314
30,32.0,0xFFd4B200d3C77A0B691B5562D804b3bd54294e6e,10.0,1.0,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,TKO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2061396.8357185612,1683117.5584776432,89618.57142857143,152.85714285714286,0.018227003315019346,6.652856209982061
31,33.0,0xddE420cbB3794ebD8FFC3Ac69F9c78e5d1411870,10.0,1.0,0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1853321.2300130494,1061189.1314805087,34498.57142857143,58.64714285714285,0.02890925699091816,10.55187880168513
32,34.0,0xE6b421a4408c82381b226Ab5B6F8C4b639044359,10.0,1.0,0x2222227E22102Fe3322098e4CBfE18cFebD57c95,TLM,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1705192.5319381435,1367680.5911838028,98175.71428571429,167.14285714285714,0.02243081426737628,8.187247207592343
33,35.0,0x7752e1FA9F3a2e860856458517008558DEb989e3,100.0,1.0,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,ALPACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,10952451.773205612,10781169.707009118,611428.5714285715,1038.5714285714287,0.02845534404118931,10.386200575034097
34,36.0,0xF45cd219aEF8618A92BAa7aD848364a158a24F33,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,68168440.07974066,65709321.00094605,4108571.4285714286,6982.857142857143,0.011671932098300626,4.260255215879728
35,37.0,0xac109C8025F272414fd9e2faA805a583708A017f,50.0,1.0,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,DOGE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,6361715.114361674,5755919.003147678,601428.5714285715,1022.8571428571429,0.026649253838668167,9.72697765111388
36,38.0,0xF23BAD605E94dE0e3B60c9718a43A94A5aF43915,100.0,1.0,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,HOTCROSS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4214571.721671633,2791370.8394201538,90814.28571428571,154.28571428571428,0.10990366770583584,40.11483871263008
37,39.0,0x804678fa97d91B974ec2af3c843270886528a9E6,250.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,15211530.175749166,13965778.911487842,1858571.4285714286,3158.5714285714284,0.054916717342389475,20.04460182997216
38,40.0,0x6045931E511EF7e53A4A817F971e0CA28c758809,50.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xf9CeC8d50f6c8ad3Fb6dcCEC577e05aA32B224FE,CHR,3628078.641684179,2749457.841064412,637142.8571428572,1084.2857142857142,0.05578952486513241,20.36317657577333
39,41.0,0x2E28b9B74D6d99D4697e913b82B41ef1CAC51c6C,50.0,1.0,0x14016E85a25aeb13065688cAFB43044C2ef86784,TUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,39969013.55914824,35508402.13779738,122438.57142857143,208.57142857142858,0.00431984931325359,1.5767449993375604
40,42.0,0x8FA59693458289914dB0097F5F366d771B7a7C3F,100.0,1.0,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MBOX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,39778616.67559193,39522857.793617025,3112857.1428571427,5292.857142857143,0.007762138425853864,2.8331805254366604
41,43.0,0xD171B26E4484402de70e3Ea256bE5A2630d7e88D,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,49004080.28693644,43737390.133489914,1048571.4285714285,1782.857142857143,0.0070141792238419,2.560175416702293
42,44.0,0xEa26B78255Df2bBC31C1eBf60010D78670185bD0,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,22535720.620121434,21391692.209851485,2064285.7142857143,3508.5714285714284,0.014341169935032573,5.234527026286889
43,45.0,0x89eE0491CE55d2f7472A97602a95426216167189,10.0,1.0,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WOO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1025535.4622748384,956740.8525006897,132895.7142857143,225.71428571428572,0.03206530717043585,11.703837117209083
44,46.0,0xba01662E978DE7d67F8FfC937726215eb8995d17,10.0,1.0,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1998102613.9683046,261088428.50406814,282857.14285714284,480.0,0.00011750114508602688,0.04288791795639981
45,47.0,0xA39Af17CE4a8eb807E076805Da1e2B8EA7D0755b,200.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x55d398326f99059fF775485246999027B3197955,USDT,9951429.253182659,9196102.388379904,932857.1428571428,1585.7142857142858,0.06671998205827698,24.352793451271097
46,48.0,0xEc6557348085Aa57C72514D67070dC863C0a5A8c,100.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,140292214.7620163,129112559.71518193,6317142.857142857,10740.0,0.0023760809471684505,0.8672695457164844
47,49.0,0x89EBF9cD99864f6E51bd7a578965922029cAB977,0.0,1.0,0x758FB037A375F17c7e195CC634D77dA4F554255B,DVI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2365501.1645153984,184332.03516232406,24688.571428571428,41.971428571428575,0.0,0.0
48,50.0,0x9D2296e2Fe3CdBf2EB3e3e2CA8811BaFA42eeDFF,10.0,1.0,0x03fF0ff224f904be3118461335064bB48Df47938,ONE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2096466.1940479162,1398973.8155167447,123605.71428571429,210.0,0.021929066132383282,8.004109138319897
49,51.0,0x1472976E0B97F5B2fC93f1FFF14e2b5C4447b64F,10.0,1.0,0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,CHESS,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,2145959.354074873,1832434.9079440876,230000.0,391.42857142857144,0.016741762113863495,6.110743171560175
50,52.0,0xC2d00De94795e60FB76Bc37d899170996cBdA436,50.0,1.0,0x715D400F88C167884bbCc41C5FeA407ed4D2f8A0,AXS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3068104.4906258136,2876234.5286363824,317142.85714285716,540.0,0.05333047255448208,19.46562248238596
51,53.0,0x92247860A03F48d5c6425c7CA35CDcFCB1013AA1,50.0,1.0,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,C98,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3896611.3694636314,2330848.55824549,465714.28571428574,791.4285714285714,0.06580905741261842,24.02030595560572
52,54.0,0xFdFde3aF740A22648B9dD66D05698e5095940850,10.0,1.0,0x1633b7157e7638C4d6593436111Bf125Ee74703F,SPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4041109.4685922777,590161.394963685,154285.7142857143,261.42857142857144,0.05198271113586991,18.97368956459252
53,55.0,0x6a445cEB72c8B1751755386c3990055ff92e14A0,10.0,1.0,0xaeF0d72a118ce24feE3cD1d43d383897D05B4e99,WIN,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,4084204.2020367696,4010217.9955855324,230000.0,391.42857142857144,0.007650005399135401,2.792251970684421
54,56.0,0xb5D108578Be3750209d1b3A8f45FFee8C5a75146,50.0,1.0,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,TRX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,20720675.582417708,20516278.592494916,1672857.142857143,2842.8571428571427,0.007476548239397004,2.7289401073799064
55,57.0,0x59FaC9e98479fc9979aE2a0C7422Af50bCBB9B26,0.0,1.0,0x07663837218A003e66310a01596af4bf4e44623D,rUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1586703.2191584245,105741.06165162842,21910.0,37.24714285714286,0.0,0.0
56,58.0,0x2bF2dEB40639201C9A94c9e33b4852D9AEa5fd2D,10.0,1.0,0xACB8f52DC63BB752a51186D1c55868ADbFfEe9C1,BP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1471492.7167229257,865529.4713254614,116891.42857142857,198.57142857142858,0.03544441909177172,12.937212968496677
57,59.0,0x74fA517715C4ec65EF01d55ad5335f90dce7CC87,50.0,1.0,0x477bC8d23c634C154061869478bce96BE6045D12,SFUND,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,11859815.64724844,813800.7295693104,131020.0,222.85714285714286,0.18848710871871022,68.79779468232923
58,60.0,0x0ecc84c9629317a494f12Bc56aA2522475bF32e8,0.0,1.0,0x1fC9004eC7E5722891f5f38baE7678efCB11d34D,NFT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1237817.5017017815,1169789.5671935377,5408.571428571428,9.194285714285714,0.0,0.0
59,61.0,0x88a02D94F437799f06f8c256ff07Aa397E6D0016,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28,BETA,2173285.944719402,1580459.9150577371,387142.85714285716,658.5714285714286,0.019410925279189088,7.084987726904017
60,62.0,0x11c0b2BB4fbB430825d07507A9E24e4c32f7704D,10.0,1.0,0x77d547256A2cD95F32F67aE0313E450Ac200648d,LAZIO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1000000.0055717027,846931.1804349277,57544.28571428572,97.82571428571428,0.03622276523363443,13.221309310276567
61,63.0,0x365c3F921b2915a480308D0b1C04aEF7B99c2876,0.0,1.0,0x7Ceb519718A80Dd78a8545AD8e7f401dE4f2faA7,DKT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1134645.8281382609,404773.4294476944,2920.0,4.964285714285714,0.0,0.0
62,64.0,0x6dB23b5360c9D2859fDcbf41c56494e7b8573649,10.0,1.0,0x426c72701833fdDBdFc06c944737C6031645c708,FINA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1678199.8381543867,572753.7912049966,167142.85714285713,282.85714285714283,0.0535626123982462,19.550353525359863
63,65.0,0x062f88E2B4896e823ac78Ac314468c29eEC4186d,50.0,1.0,0x23CE9e926048273eF83be0A3A8Ba9Cb6D45cd978,DAR,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,4431689.284959292,3776717.9120223722,424285.71428571426,721.4285714285714,0.040614880476354635,14.824431373869443
64,66.0,0x936928146a21AfCcd30DfA84824A780572B1630B,50.0,1.0,0x6b23C89196DeB721e6Fd9726E6C76E4810a464bc,XWG,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,2082146.41872265,1474403.6386856495,781428.5714285715,1327.142857142857,0.1040359251462754,37.97311267839052
65,67.0,0x0A292e96ABb35297786a38fDD67Dc4f82689E670,10.0,1.0,0x49f2145d6366099e13B10FbF80646C0F377eE7f6,PORTO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1366297.7978413203,1219716.7916229498,32431.428571428572,55.13285714285714,0.025151895529058846,9.18044186810648
66,68.0,0xf924E642f05ACC57fc3b14990c2B1a137683b201,0.0,1.0,0x8729438EB15e2C8B576fCc6AeCdA6A148776C0F5,QI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1089969.306379028,390633.2104566066,8238.57142857143,14.005714285714287,0.0,0.0
67,69.0,0x06043B346450BbCfdE066ebc39fdc264FdFFeD74,10.0,1.0,0xA64455a4553C9034236734FadDAddbb64aCE4Cc7,SANTOS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1739131.7675929596,1382642.7411229454,165714.2857142857,282.85714285714283,0.022188081132963722,8.098649613531759
68,70.0,0x71E6de81381eFE0Aa98f56b3B43eB3727D640715,10.0,1.0,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,IDIA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,4738874.810875718,2714821.0078957886,99280.0,168.57142857142858,0.011300262237810443,4.124595716800812
69,71.0,0x486697ae24469cB1122F537924Aa46E705B142Aa,10.0,1.0,0x9fD87aEfe02441B123c3c32466cD9dB4c578618f,THG,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1763920.563338188,785676.5407709726,79925.71428571429,135.87428571428572,0.03904684399490307,14.25209805813962
70,72.0,0x141e9558f66Cc21c93628400cCa7d830c15c2c24,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE69cAef10A488D7AF31Da46c89154d025546e990,DPT,1060591.5143983613,265629.61765763845,335.7142857142857,0.5700000000000001,0.0,0.0
71,73.0,0xe98ac95A1dB2fCaaa9c7D4ba7ecfCE4877ca2bEa,10.0,1.0,0x5f4Bde007Dc06b867f86EBFE4802e34A1fFEEd63,HIGH,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,2099012.621171257,1128892.7840166688,113860.0,192.85714285714286,0.027175467637222745,9.919045687586301
72,74.0,0x2AE94A6C768D59f5DDc25bd7f12C7cBE1D51dc04,10.0,1.0,0x8b303d5BbfBbf46F1a4d9741E491e06986894e18,WOOP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,11394217482.26042,1591294114.0279279,83838.57142857143,142.52714285714288,1.9278767543660286e-05,0.007036750153436005
73,75.0,0x88c9bf5E334e2591C6A866D5E20683E31226Be3d,10.0,1.0,0x40C8225329Bd3e28A043B029E0D07a5344d2C27C,AOG,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1581286.2830389217,791346.4658914737,201428.57142857142,342.85714285714283,0.038767076925502464,14.149983077808399
74,76.0,0x2Eebe0C34da9ba65521E98CBaA7D97496d05f489,10.0,1.0,0x00e1656e45f18ec6747F5a8496Fd39B50b38396D,BCOIN,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1464160.1383086639,733319.9213029975,88302.85714285714,150.0,0.0418346596440866,15.269650770091609
75,77.0,0xa0Ee789a8F581CB92dD9742ed0B5d54a0916976C,10.0,1.0,0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,APX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,7646917.19289824,862956.9341440764,56794.28571428572,96.55142857142857,0.03555008147465368,12.975779738248594
76,78.0,0x1Ce76390Dd210B9C9ae28373FDf79714206ECb73,100.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xe369fec23380f9F14ffD07a1DC4b7c1a9fdD81c9,Froyo,2082767.9450419392,1920820.5244974417,81878.57142857143,139.1942857142857,0.15971398122146688,58.295603145835415
77,79.0,0x6483F166b9E4310A165a55FEa04F867499aded06,0.0,1.0,0x5857c96DaE9cF8511B08Cb07f85753C472D36Ea3,FUSE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,805759628.1072195,327415541.308893,24612.85714285714,41.84285714285714,0.0,0.0
78,80.0,0x70531B39E2Bb4d8dA59E2Ce41a98eBA2990F8497,0.0,1.0,0x62823659d09F9F9D2222058878f89437425eB261,ERTHA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1151221.8048308694,704077.8416871415,29204.285714285714,49.645714285714284,0.0,0.0
79,81.0,0x8e744Ec2795c8B836689d1b4EBE1489204357dAC,50.0,1.0,0x12BB890508c125661E03b09EC06E404bc9289040,RACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,7744184.26824543,1423276.0458751812,1188571.4285714286,2021.4285714285713,0.10777315267424126,39.33720072609806
80,82.0,0x28BDb16b623176426305a70D8B475bE73Aca71f3,0.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0xBc7d6B50616989655AfD682fb42743507003056D,ACH,1000000.0028858006,863500.1617713736,61217.142857142855,104.06857142857143,0.0,0.0
81,83.0,0xB7E73DaEe6A6Ca37A21f8E4bfba4DA448DFE4d92,50.0,1.0,0x352Cb5E19b12FC216548a2677bD0fce83BaE434B,BTT,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,29170397.586989004,29153538.944609802,352857.14285714284,600.0,0.005261486328679722,1.9204425099680984
82,84.0,0x53a63ac301D6410915385294527f947aFf616599,100.0,1.0,0x6f9F0c4ad9Af7EbD61Ac5A1D4e0F2227F7B0E5f9,ERA,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,6484396.758594077,6375251.576602981,148571.42857142858,251.42857142857142,0.04812075092146554,17.564074086334923
