,index,lpToken,allocPoint,isRegular,token0,token0_name,token1,token1_name,average_daily_liquidity_of_pool_in_$,average_daily_trading_volume_of_pool_in_$,exchange_fee%,daily_basic_earning_in_$,daily_basic_earning_in_%,annual_basic_earning_in_$,annual_basic_earning_in_%,total_liquidity_pool_size_in_$,daily_mining_reward_in_%,annual_mining_reward_in_%,daily_mining_reward_in_$,annual_mining_reward_in_$
23,25.0,0x942b294e59a8c47a0F7F20DF105B082710F7C305,50.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,SFP,9495188.255075704,561428.5714285715,0.17,0.00010050203204508301,0.010050203204508302,0.0366832416964553,3.66832416964553,9262691.172645854,0.018090431054574,6.60300733491952,0.00018090431054574,0.06603007334919521
24,26.0,0x16aFc4F2Ad82986bbE2a4525601F8199AB9c832D,10.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x947950BcC74888a40Ffa2593C5798F11Fc9124C4,SUSHI,1379789.3070257746,128342.85714285714,0.17,0.00015840927847351815,0.015840927847351815,0.05781938664283413,5.7819386642834125,1177798.997350739,0.0284541040390547,10.385747974254969,0.000284541040390547,0.10385747974254969
25,27.0,0xc13aA76AAc067c86aE38028019F414D731b3D86A,10.0,1.0,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,IOTX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,1027528.6918850434,185714.2857142857,0.17,0.00030864623017099954,0.030864623017099954,0.11265587401241482,11.265587401241483,983477.656546491,0.0340762344570133,12.437825576809864,0.000340762344570133,0.12437825576809863
26,28.0,0xE834bf723f5bDff34a5D1129F3c31Ea4787Bc76a,10.0,1.0,0x8519EA49c997f50cefFa444d240fB655e89248Aa,RAMP,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3214300.859231875,125967.14285714286,0.17,6.666635255074485e-05,0.006666635255074486,0.024333218681021875,2.4333218681021873,1889056.1801923397,0.0177407191798287,6.475362500637489,0.000177407191798287,0.0647536250063749
27,29.0,0xF3Bc6FC080ffCC30d93dF48BFA2aA14b869554bb,0.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xE0e514c71282b6f4e823703a39374Cf58dc3eA4f,BELT,5829896.459843864,15400.0,0.17,4.490645791109153e-06,0.00044906457911091536,0.0016390857137548412,0.16390857137548412,16664.330369808285,0.0,0.0,0.0,0.0
28,30.0,0xcAD7019D6d84a3294b0494aEF02e73BD0f2572Eb,50.0,1.0,0xAC51066d7bEC65Dc4589368da368b212745d63E8,ALICE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2186121.409222523,228571.42857142855,0.17,0.00017709119699831376,0.017709119699831376,0.06463828690438453,6.4638286904384525,1777075.4873000998,0.0942931671929949,34.41700602544315,0.0009429316719299489,0.34417006025443153
29,31.0,0x3f1A9f3D9aaD8bD339eD4853F345d2eF89fbfE0c,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,1302853.7804682737,551428.5714285715,0.17,0.0007193001019700214,0.07193001019700214,0.2625445372190578,26.25445372190578,1267620.1700836648,0.0264378999314126,9.649833474965629,0.00026437899931412603,0.09649833474965629
30,32.0,0xFFd4B200d3C77A0B691B5562D804b3bd54294e6e,10.0,1.0,0x9f589e3eabe42ebC94A44727b3f3531C0c877809,TKO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1075252.8048145787,67540.0,0.17,0.00010678286158795117,0.010678286158795116,0.03897574447960218,3.8975744479602175,878274.046690148,0.0381580388649872,13.927684185720327,0.00038158038864987196,0.13927684185720327
31,33.0,0xddE420cbB3794ebD8FFC3Ac69F9c78e5d1411870,10.0,1.0,0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,677500.6976556897,41045.71428571428,0.17,0.00010299409531240566,0.010299409531240566,0.037592844789028065,3.759284478902807,388999.6831788746,0.0861522943511031,31.44558743815263,0.000861522943511031,0.3144558743815263
32,34.0,0xE6b421a4408c82381b226Ab5B6F8C4b639044359,10.0,1.0,0x2222227E22102Fe3322098e4CBfE18cFebD57c95,TLM,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,508137.9976579923,110274.28571428572,0.17,0.000368291405101367,0.0368291405101367,0.13442636286199897,13.442636286199896,378235.7807460977,0.0886040319654713,32.34047166739704,0.000886040319654713,0.3234047166739704
33,35.0,0x7752e1FA9F3a2e860856458517008558DEb989e3,100.0,1.0,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,ALPACA,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,9696163.368263949,528571.4285714285,0.17,9.252555088740075e-05,0.009252555088740075,0.03377182607390127,3.3771826073901274,9543921.283092674,0.0351147229882143,12.816873890698238,0.00035114722988214306,0.12816873890698238
34,36.0,0xF45cd219aEF8618A92BAa7aD848364a158a24F33,250.0,1.0,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,68398713.36976358,4067142.857142857,0.17,0.00010108794995758285,0.010108794995758286,0.03689710173451774,3.689710173451774,65967704.43885879,0.0127006144494437,4.635724274046979,0.000127006144494437,0.04635724274046979
35,37.0,0xac109C8025F272414fd9e2faA805a583708A017f,50.0,1.0,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,DOGE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,5492751.8860290265,297142.8571428572,0.17,9.206938456488169e-05,0.00920693845648817,0.03360532536618182,3.360532536618182,4978014.364774478,0.0336612279032972,12.286348184703504,0.00033661227903297204,0.12286348184703505
36,38.0,0xF23BAD605E94dE0e3B60c9718a43A94A5aF43915,10.0,1.0,0x4FA7163E153419E0E1064e418dd7A99314Ed27b6,HOTCROSS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2670752.629216492,40924.28571428572,0.17,2.604937192997858e-05,0.002604937192997858,0.009508020754442181,0.9508020754442181,1597300.5508359668,0.0209811579856857,7.65812266477529,0.000209811579856857,0.0765812266477529
37,39.0,0x804678fa97d91B974ec2af3c843270886528a9E6,250.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,14069949.477779608,1817142.857142857,0.17,0.00021951545977113475,0.021951545977113476,0.08012314281646418,8.012314281646418,12877159.694448218,0.0650632903585115,23.74810098085672,0.000650632903585115,0.2374810098085672
38,40.0,0x6045931E511EF7e53A4A817F971e0CA28c758809,50.0,1.0,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0xf9CeC8d50f6c8ad3Fb6dcCEC577e05aA32B224FE,CHR,2909220.237116565,588571.4285714285,0.17,0.0003442257683526648,0.03442257683526648,0.12564240544872265,12.564240544872264,2283979.625452512,0.0733658366174621,26.778530365373665,0.000733658366174621,0.26778530365373665
39,41.0,0x2E28b9B74D6d99D4697e913b82B41ef1CAC51c6C,50.0,1.0,0x14016E85a25aeb13065688cAFB43044C2ef86784,TUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,39006449.70372484,95895.71428571428,0.17,4.175133704659903e-06,0.00041751337046599035,0.0015239238022008647,0.15239238022008647,34680186.41155801,0.0048317524609013,1.7635896482289748,4.8317524609012994e-05,0.017635896482289748
40,42.0,0x8FA59693458289914dB0097F5F366d771B7a7C3F,100.0,1.0,0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MBOX,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,37490796.71022373,2531428.571428572,0.17,0.00011477102436939556,0.011477102436939555,0.04189142389482938,4.189142389482938,37254745.44290737,0.0089956902964404,3.2834269582007805,8.9956902964404e-05,0.0328342695820078
41,43.0,0xD171B26E4484402de70e3Ea256bE5A2630d7e88D,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,44588391.00974044,844285.7142857143,0.17,3.216724537049097e-05,0.003216724537049097,0.011741044560229204,1.1741044560229204,39305067.080168426,0.008526436334368,3.1121492620443467,8.526436334368e-05,0.031121492620443468
42,44.0,0xEa26B78255Df2bBC31C1eBf60010D78670185bD0,100.0,1.0,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,22028610.8799334,1777142.857142857,0.17,0.00013715928743291263,0.013715928743291262,0.05006313991301311,5.006313991301311,20942394.16310831,0.0160025711228129,5.840938459826709,0.000160025711228129,0.05840938459826708
43,45.0,0x89eE0491CE55d2f7472A97602a95426216167189,10.0,1.0,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,WOO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,24973.924742573367,131537.14285714287,0.17,0.008980795633750413,0.8980795633750414,3.2779904063189007,327.7990406318901,23304.91543890927,1.4380320450234063,524.8816964335433,0.014380320450234064,5.248816964335433
44,46.0,0xba01662E978DE7d67F8FfC937726215eb8995d17,10.0,1.0,0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1959791117.6118648,388571.4285714286,0.17,3.374995250690625e-07,3.3749952506906246e-05,0.0001231873266502078,0.01231873266502078,272808286.6912023,0.0001228452977517,0.044838533679371,1.228452977517e-06,0.00044838533679371
45,47.0,0xA39Af17CE4a8eb807E076805Da1e2B8EA7D0755b,200.0,1.0,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,Cake,0x55d398326f99059fF775485246999027B3197955,USDT,9368026.34442525,1088571.4285714286,0.17,0.0001976327246912926,0.019763272469129258,0.07213594451232179,7.213594451232179,8666705.429419436,0.0773378430376795,28.228312708753016,0.000773378430376795,0.2822831270875302
46,48.0,0xEc6557348085Aa57C72514D67070dC863C0a5A8c,100.0,1.0,0x55d398326f99059fF775485246999027B3197955,USDT,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,145454876.5326488,3142857.1428571427,0.17,3.673205924902687e-05,0.0036732059249026867,0.013407201625894807,1.3407201625894807,134589949.4273191,0.0024900236124845,0.9088586185568512,2.4900236124844997e-05,0.009088586185568513
47,49.0,0x89EBF9cD99864f6E51bd7a578965922029cAB977,0.0,1.0,0x758FB037A375F17c7e195CC634D77dA4F554255B,DVI,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1438371.3537540217,19465.714285714286,0.17,2.3006178818191062e-05,0.002300617881819106,0.008397255268639736,0.8397255268639737,110094.95061114512,0.0,0.0,0.0,0.0
48,50.0,0x9D2296e2Fe3CdBf2EB3e3e2CA8811BaFA42eeDFF,10.0,1.0,0x03fF0ff224f904be3118461335064bB48Df47938,ONE,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1095437.5243224937,104271.42857142857,0.17,0.0001617096851346374,0.01617096851346374,0.05902403507414266,5.902403507414266,731197.1752215512,0.0458333488467838,16.729172329076086,0.000458333488467838,0.16729172329076086
49,51.0,0x1472976E0B97F5B2fC93f1FFF14e2b5C4447b64F,10.0,1.0,0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,CHESS,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,1152718.7390297211,157142.85714285713,0.17,0.00023175025103497457,0.023175025103497456,0.08458884162776573,8.458884162776572,984832.0773789329,0.0340293700596202,12.420720071761384,0.000340293700596202,0.12420720071761383
50,52.0,0xC2d00De94795e60FB76Bc37d899170996cBdA436,50.0,1.0,0x715D400F88C167884bbCc41C5FeA407ed4D2f8A0,AXS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2093658.170344587,332857.14285714284,0.17,0.0002708860812027941,0.027088608120279408,0.09887341963901983,9.887341963901983,1966099.6200943252,0.0852276630980286,31.108097030780453,0.0008522766309802859,0.3110809703078045
51,53.0,0x92247860A03F48d5c6425c7CA35CDcFCB1013AA1,50.0,1.0,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,C98,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,2356651.879308548,584285.7142857143,0.17,0.0004212998752910641,0.04212998752910641,0.1537744544812384,15.37744544812384,1447636.9438908938,0.1157514504901931,42.24927942892049,0.001157514504901931,0.4224927942892049
52,54.0,0xFdFde3aF740A22648B9dD66D05698e5095940850,10.0,1.0,0x1633b7157e7638C4d6593436111Bf125Ee74703F,SPS,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,3030313.2315842016,210000.0,0.17,0.00011832817308591327,0.011832817308591327,0.04318978317635835,4.3189783176358345,430277.0841157719,0.0778875204952701,28.4289449807736,0.000778875204952701,0.284289449807736
53,55.0,0x6a445cEB72c8B1751755386c3990055ff92e14A0,10.0,1.0,0xaeF0d72a118ce24feE3cD1d43d383897D05B4e99,WIN,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,3029611.042514591,230000.0,0.17,0.00012872939612614372,0.012872939612614372,0.04698622958604246,4.698622958604246,2976462.3257746543,0.0112594118586702,4.109685328414627,0.000112594118586702,0.04109685328414627
54,56.0,0xb5D108578Be3750209d1b3A8f45FFee8C5a75146,50.0,1.0,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,TRX,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,19533730.195799507,1528571.4285714286,0.17,0.0001330299641965066,0.01330299641965066,0.048555936931724906,4.855593693172491,19357501.72855291,0.0086563895686702,3.159582192564632,8.6563895686702e-05,0.03159582192564632
55,57.0,0x59FaC9e98479fc9979aE2a0C7422Af50bCBB9B26,0.0,1.0,0x07663837218A003e66310a01596af4bf4e44623D,rUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,585739.6139416329,41611.42857142857,0.17,0.00012077038724420133,0.012077038724420133,0.04408119134413349,4.408119134413349,37739.99486988595,0.0,0.0,0.0,0.0
56,58.0,0x2bF2dEB40639201C9A94c9e33b4852D9AEa5fd2D,10.0,1.0,0xACB8f52DC63BB752a51186D1c55868ADbFfEe9C1,BP,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,434828.7881530139,118710.0,0.17,0.00046323651266090923,0.04632365126609092,0.16908132712123186,16.908132712123187,256489.79768478236,0.1306610068323221,47.69126749379756,0.001306610068323221,0.4769126749379756
57,59.0,0x74fA517715C4ec65EF01d55ad5335f90dce7CC87,50.0,1.0,0x477bC8d23c634C154061869478bce96BE6045D12,SFUND,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,10709684.95463936,109975.71428571428,0.17,1.747417014930847e-05,0.001747417014930847,0.006378072104497592,0.6378072104497592,771354.2578831606,0.2172362106335102,79.29121688123124,0.002172362106335102,0.7929121688123124
58,60.0,0x0ecc84c9629317a494f12Bc56aA2522475bF32e8,0.0,1.0,0x1fC9004eC7E5722891f5f38baE7678efCB11d34D,NFT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,238735.2422208872,14254.285714285714,0.17,0.0001015051523915181,0.01015051523915181,0.0370493806229041,3.7049380622904104,225556.8912108109,0.0,0.0,0.0,0.0
59,61.0,0x88a02D94F437799f06f8c256ff07Aa397E6D0016,10.0,1.0,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28,BETA,1173460.8384200854,175714.2857142857,0.17,0.0002556540364857097,0.02556540364857097,0.09331372331728405,9.331372331728405,859430.2879477995,0.0389946871522728,14.233060810579609,0.00038994687152272796,0.1423306081057961
60,62.0,0x11c0b2BB4fbB430825d07507A9E24e4c32f7704D,10.0,1.0,0x77d547256A2cD95F32F67aE0313E450Ac200648d,LAZIO,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,1.0053851404863048,81562.85714285714,0.17,137.91445414647208,13791.445414647209,50338.77576346232,5033877.576346232,0.8533827699980624,39271.02396007872,14333923.745428734,392.7102396007872,143339.23745428733
61,63.0,0x365c3F921b2915a480308D0b1C04aEF7B99c2876,0.0,1.0,0x7Ceb519718A80Dd78a8545AD8e7f401dE4f2faA7,DKT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,135951.92742675377,1624.2857142857142,0.17,2.0311801558799775e-05,0.0020311801558799774,0.007413807568961917,0.7413807568961918,48749.94465397855,0.0,0.0,0.0,0.0
